databaseId	name	imageUrl	cardBack	type	packName	deckbuilderQuantity	setUuid	numberInPack	encounterSet	unique	sphere	traits	keywords	cost	side	engagementCost	threat	willpower	attack	defense	hitPoints	questPoints	victoryPoints	cornerText	text	shadow	tags
8be49f80-c3ca-44f0-92d1-15ff0ac6c25b	Forked Passage	8be49f80-c3ca-44f0-92d1-15ff0ac6c25b.jpg	encounter	Location	Escape from Khazad-dum	2	61d323bb-6a5a-4ead-a6fb-153048a36b14	49	Escape from Khazad-dum 27			Underground.					1					5			While Forked Passage is in the staging area, raise each player`s threat by 1 additional point during the refresh phase.Travel: Raise each player`s threat by 1.		
8ffa3a89-6e0c-43e3-9ff6-e5db6fff4032	Chance Encounter	8ffa3a89-6e0c-43e3-9ff6-e5db6fff4032.jpg	encounter	Treachery	Escape from Khazad-dum	2	61d323bb-6a5a-4ead-a6fb-153048a36b14	50	Escape from Khazad-dum 27																When Revealed: The highest [attack] enemy in the staging area makes an attack against the first player. If no attack is made this way, Chance Encounter gains surge.		
9b83ddc0-9e95-4cbb-9428-8a209fc80bd2	Nameless Thing	9b83ddc0-9e95-4cbb-9428-8a209fc80bd2.jpg	encounter	Enemy	Escape from Khazad-dum	2	61d323bb-6a5a-4ead-a6fb-153048a36b14	51	Escape from Khazad-dum 28			Creature.				33	1		1	1	4				Forced: After Nameless Thing enters play, the first player attaches the top card of his deck to it faceup as a guarded attached. Nameless Thing gets +X [threat], +X [attack], and +X [defense], where X is that card`s printed cost. When Nameless Thing leaves play, discard that card.		
935b596a-4e20-434c-89f5-8b3c20fcd241	Mithril Lode	935b596a-4e20-434c-89f5-8b3c20fcd241.jpg	encounter	Location	Escape from Khazad-dum	2	61d323bb-6a5a-4ead-a6fb-153048a36b14	52	Escape from Khazad-dum 28			Underground.					3					5			While Mitril Lode is the active location, it gains: `Response: When Mithril Lode is explored, each player adds 1 resource to the resource pool of a hero he controls.		
b4cd6eea-17ec-4051-89b3-c4b735d8452f	A Foe Beyond	b4cd6eea-17ec-4051-89b3-c4b735d8452f.jpg	encounter	Treachery	Escape from Khazad-dum	1	61d323bb-6a5a-4ead-a6fb-153048a36b14	53	Escape from Khazad-dum 28																When Revealed: The opposing team chooses an attachment controlled by a player and discards it. If no attachment is discarded this way, A Foe Beyond gains surge.		
f7babd23-3133-4fdc-ab08-1f863d41ad96	Easy Mode	f7babd23-3133-4fdc-ab08-1f863d41ad96.jpg	multi_sided	Campaign	The Hunt for the Dreadnaught	1	36d3f557-f437-437f-b2a2-193b4d77d362	1	The Hunt for the Dreadnaught																Setup: Players prepare their fleet. Prepare the Corsair deck. Set the following enemies aside: all 7 unique enemies (including the Dreadnaught), 2 copies of Black Sails, and 1 copy of Corsair Warship. Add the Cobas Haven loction to the staging area. Shuffle the encounter deck. Add 1 resource to each hero`s resource pool. Flip this card over and place it next to the quest deck.		
f7babd23-3133-4fdc-ab08-1f863d41ad96	Easy Mode	f7babd23-3133-4fdc-ab08-1f863d41ad96.B.jpg	multi_sided	Campaign	The Hunt for the Dreadnaught	1	36d3f557-f437-437f-b2a2-193b4d77d362	1	The Hunt for the Dreadnaught																Each player draws 1 additional card during the resource phase. Quest Action: Deal 10 damage to a non-unique enemy engaged with a player in any group. (Group limit once per game.) If a player controls no ship-objective, that player is eliminated from the game.		
666a449f-e103-4d70-932e-48e57c4d662c	Standard Mode	666a449f-e103-4d70-932e-48e57c4d662c.jpg	multi_sided	Campaign	The Hunt for the Dreadnaught	1	36d3f557-f437-437f-b2a2-193b4d77d362	2	The Hunt for the Dreadnaught																Setup: Players prepare their fleet. Prepare the Corsair deck. Set the following enemies aside: all 7 unique enemies (including the Dreadnaught). Shuffle the encounter deck and discard cards from the top until 2 locations are discarded (3 locations instead if there are 3 or more players). Add those locations to the staging area. Flip this card over and place it next to the quest deck.		
666a449f-e103-4d70-932e-48e57c4d662c	Standard Mode	666a449f-e103-4d70-932e-48e57c4d662c.B.jpg	multi_sided	Campaign	The Hunt for the Dreadnaught	1	36d3f557-f437-437f-b2a2-193b4d77d362	2	The Hunt for the Dreadnaught																Quest Action: Deal 10 damage to a non-unique enemy engaged with a player in any group. (Group limit once per game.) If a player controls no ship-objective, that player is eliminated from the game. 		
e0928dc0-6f67-4611-843c-3354e949d879	Hard Mode	e0928dc0-6f67-4611-843c-3354e949d879.jpg	multi_sided	Campaign	The Hunt for the Dreadnaught	1	36d3f557-f437-437f-b2a2-193b4d77d362	3	The Hunt for the Dreadnaught																Setup: Players prepare their fleet. Prepare the Corsair deck. Set the following enemies aside: all 7 unique enemies (including the Dreadnaught). Add 3 Tolfalas Landing locations to the staging area (3 Tolfalas Landing locations and 2 Wicked Cove locations if there are 3 or more players). Shuffle the encounter deck. Flip this card over and place it next to the quest deck.		
e0928dc0-6f67-4611-843c-3354e949d879	Hard Mode	e0928dc0-6f67-4611-843c-3354e949d879.B.jpg	multi_sided	Campaign	The Hunt for the Dreadnaught	1	36d3f557-f437-437f-b2a2-193b4d77d362	3	The Hunt for the Dreadnaught																Each player's threat cannot be reduced by more than 1 each round. Forced: After a character is healed or readied by a player card effect, its controller raises their threat by 1. If a player controls no ship-objective, that player is eliminated from the game. 		
2232bb8b-4b21-4315-9c6d-300b3a3ed7f9	Searching the High Seas	2232bb8b-4b21-4315-9c6d-300b3a3ed7f9.jpg	multi_sided	Quest	The Hunt for the Dreadnaught	1	36d3f557-f437-437f-b2a2-193b4d77d362	4	The Hunt for the Dreadnaught					1	A												
2232bb8b-4b21-4315-9c6d-300b3a3ed7f9	Searching the High Seas	2232bb8b-4b21-4315-9c6d-300b3a3ed7f9.B.jpg	multi_sided	Quest	The Hunt for the Dreadnaught	1	36d3f557-f437-437f-b2a2-193b4d77d362	4	The Hunt for the Dreadnaught					1	B							-			*This stage has a global quest point value of 8 per player among all groups.No more than 5 progress per player can be placed on this stage each round.The players can only advance at the end of the quest phase.		
a8c911a5-bc2f-4882-8581-c5129d682370	Destroy the Dreadnaught	a8c911a5-bc2f-4882-8581-c5129d682370.jpg	multi_sided	Quest	The Hunt for the Dreadnaught	1	36d3f557-f437-437f-b2a2-193b4d77d362	5	The Hunt for the Dreadnaught					2	A										When Revealed: Add the set-aside Dreadnaught enemy to the staging area, Elite side faceup.		
a8c911a5-bc2f-4882-8581-c5129d682370	Destroy the Dreadnaught	a8c911a5-bc2f-4882-8581-c5129d682370.B.jpg	multi_sided	Quest	The Hunt for the Dreadnaught	1	36d3f557-f437-437f-b2a2-193b4d77d362	5	The Hunt for the Dreadnaught					2	B							-			No more than 5 progress per player can be placed on this stage each round.Action: Remove 5 progress per player from this stage to choose any group to shuffle 1 set aside Gondorian Warship card into their encounter deck.Response: When the Dreadnaught attacks you, raise your threat by 4 to cancel the attack.When the Dreadnaught is destroyed, the players win the game.		
78d40f21-ce85-4600-8f5e-5159d83c50cb	Eithiliant	78d40f21-ce85-4600-8f5e-5159d83c50cb.jpg	multi_sided	Ship Objective	The Hunt for the Dreadnaught	1	36d3f557-f437-437f-b2a2-193b4d77d362	6	The Hunt for the Dreadnaught	1		Grey Havens. Ship. Basic.	Sentinel.		A			5	3	3	13				Immune to player card effects. Sentinel.Each hero you control gets +1 [willpower].Setup: Choose a hero you control. Until the end of the game, that hero gains the printed Traits of another hero you control.		{"immuneToPlayerCardEffects": true}
78d40f21-ce85-4600-8f5e-5159d83c50cb	Eithiliant	78d40f21-ce85-4600-8f5e-5159d83c50cb.B.jpg	multi_sided	Ship Objective	The Hunt for the Dreadnaught	1	36d3f557-f437-437f-b2a2-193b4d77d362	6	The Hunt for the Dreadnaught	1		Grey Havens. Ship. Upgraded.	Sentinel.		B			6	4	4	15				Immune to player card effects. Sentinel.Each hero you control gets +2 [willpower].Response: After Eithiliant flips, shuffle up to 6 cards from your discard pile into your deck. Place 6 progress on a location in any group.		{"immuneToPlayerCardEffects": true}
244873ca-427f-4358-804d-16bec79fca36	Golden Wing	244873ca-427f-4358-804d-16bec79fca36.jpg	multi_sided	Ship Objective	The Hunt for the Dreadnaught	1	36d3f557-f437-437f-b2a2-193b4d77d362	7	The Hunt for the Dreadnaught	1		Grey Havens. Ship. Basic.	Ranged. Sentinel.		A			2	5	3	15				Immune to player card effects. Ranged. Sentinel.Each hero you control gets +1 hit point.Reduce your threat by 3. Choose a hero you control. Until the end of the game, that hero gains ranged.		{"immuneToPlayerCardEffects": true}
244873ca-427f-4358-804d-16bec79fca36	Golden Wing	244873ca-427f-4358-804d-16bec79fca36.B.jpg	multi_sided	Ship Objective	The Hunt for the Dreadnaught	1	36d3f557-f437-437f-b2a2-193b4d77d362	7	The Hunt for the Dreadnaught	1		Grey Havens. Ship. Upgraded.	Ranged. Sentinel.		B			3	6	4	18				Immune to player card effects. Ranged. Sentinel.Each hero you control gains +2 hit points and gains ranged.Response: After Golden Wing flips, deal 6 damage to an enemy in any group.		{"immuneToPlayerCardEffects": true}
eb2b84b4-40b3-4dda-bf87-4f59a78aa6b1	Pride of Lebennin	eb2b84b4-40b3-4dda-bf87-4f59a78aa6b1.jpg	multi_sided	Ship Objective	The Hunt for the Dreadnaught	1	36d3f557-f437-437f-b2a2-193b4d77d362	8	The Hunt for the Dreadnaught	1		Gondor. Ship. Basic.	Sentinel.		A			3	2	5	16				Immune to player card effects. Sentinel.Each hero you control gets +1 [defense].Forced: When you draw your starting hand, draw 5 additional cards, then shuffle 5 cards from your hand into your deck. You cannot take a mulligan.		{"immuneToPlayerCardEffects": true}
eb2b84b4-40b3-4dda-bf87-4f59a78aa6b1	Pride of Lebennin	eb2b84b4-40b3-4dda-bf87-4f59a78aa6b1.B.jpg	multi_sided	Ship Objective	The Hunt for the Dreadnaught	1	36d3f557-f437-437f-b2a2-193b4d77d362	8	The Hunt for the Dreadnaught	1		Gondor. Ship. Upgraded.	Sentinel.		B			4	3	6	19				Immune to player card effects. Sentinel.Each hero you control gets +2 [defense].Response: After Pride of Lebennin flips, heal 2 damage from a character. Choose up to 2 cards from the encounter discard pile and add them to the victory display.		{"immuneToPlayerCardEffects": true}
5bca670f-054d-41cd-93d7-0e318dc8c0e1	Silent Mist	5bca670f-054d-41cd-93d7-0e318dc8c0e1.jpg	multi_sided	Ship Objective	The Hunt for the Dreadnaught	1	36d3f557-f437-437f-b2a2-193b4d77d362	9	The Hunt for the Dreadnaught	1		Gondor. Ship. Basic.	Sentinel.		A			4	3	4	14				Immune to player card effects. Sentinel.Your starting hand size is 8 cards.Action: Play an event from your hand with a cost 3 or more, reducing its cost by 1.		{"immuneToPlayerCardEffects": true}
5bca670f-054d-41cd-93d7-0e318dc8c0e1	Silent Mist	5bca670f-054d-41cd-93d7-0e318dc8c0e1.B.jpg	multi_sided	Ship Objective	The Hunt for the Dreadnaught	1	36d3f557-f437-437f-b2a2-193b4d77d362	9	The Hunt for the Dreadnaught	1		Gondor. Ship. Upgraded.	Sentinel.		B			5	4	5	17				Immune to player card effects. Sentinel.Response: After Silent Mist flips, choose up to 2 events from your discard pile and/or your collection and add them to your hand (following deckbuilding rules).Action: Play an event from your hand with cost 3 or more, reducing its cost by 2.		{"immuneToPlayerCardEffects": true}
9022960a-30cc-4453-9e5e-00b17ac03efc	Swan Ship of Dol Amroth	9022960a-30cc-4453-9e5e-00b17ac03efc.jpg	multi_sided	Ship Objective	The Hunt for the Dreadnaught	1	36d3f557-f437-437f-b2a2-193b4d77d362	10	The Hunt for the Dreadnaught	1		Gondor. Ship. Basic.	Sentinel.		A			3	4	3	17				Immune to player card effects. Sentinel.Setup: Add 1 resource to each of your heroes` resource pools.Action: Spend 2 resources to ready a character. (Limit once per round.)		{"immuneToPlayerCardEffects": true}
9022960a-30cc-4453-9e5e-00b17ac03efc	Swan Ship of Dol Amroth	9022960a-30cc-4453-9e5e-00b17ac03efc.B.jpg	multi_sided	Ship Objective	The Hunt for the Dreadnaught	1	36d3f557-f437-437f-b2a2-193b4d77d362	10	The Hunt for the Dreadnaught	1		Gondor. Ship. Upgraded.	Sentinel.		B			4	5	4	20				Immune to player card effects. Sentinel.Response: After Swan Ship of Dol Amroth flips, add 2 resources to a hero`s resource pool. Ready a card.Action: Spend 1 resource to ready a card. (Limit once per round.)		{"immuneToPlayerCardEffects": true}
6c4bf737-20cf-4fc5-b473-8f1540430c45	Twilight's Call	6c4bf737-20cf-4fc5-b473-8f1540430c45.jpg	multi_sided	Ship Objective	The Hunt for the Dreadnaught	1	36d3f557-f437-437f-b2a2-193b4d77d362	11	The Hunt for the Dreadnaught	1		Grey Havens. Ship. Basic.	Sentinel.		A			3	4	4	18				Immune to player card effects. Sentinel.The first card you play each round does not require a resource match.Action: Play an ally or attachment from your hand. (Limit once per round.)		{"immuneToPlayerCardEffects": true}
6c4bf737-20cf-4fc5-b473-8f1540430c45	Twilight's Call	6c4bf737-20cf-4fc5-b473-8f1540430c45.B.jpg	multi_sided	Ship Objective	The Hunt for the Dreadnaught	1	36d3f557-f437-437f-b2a2-193b4d77d362	11	The Hunt for the Dreadnaught	1		Grey Havens. Ship. Upgraded.	Sentinel.		B			4	5	5	22				Immune to player card effects. Sentinel.Each card you play does not require a resource match.Response: After Twilight`s Call flips, draw 3 cards.Action: Play an ally or attachment from your hand.		{"immuneToPlayerCardEffects": true}
4bb271af-6486-4625-bf7e-386c74baec9b	Gondorian Warship	4bb271af-6486-4625-bf7e-386c74baec9b.jpg	encounter	Ship Objective	The Hunt for the Dreadnaught	4	36d3f557-f437-437f-b2a2-193b4d77d362	12	The Hunt for the Dreadnaught			Gondor. Ship.	Ranged. Sentinel.					3	5	4	10				Immune to player card effects. Ranged. Sentinel.When Revealed: Choose a player. That player gains control of Gondorian Warship.Forced: When Gondorian Warship is destroyed, set it aside, out of play.		{"immuneToPlayerCardEffects": true}
16fc9e92-cbc9-46ff-8312-a9c6491ca70b	Dreadnaught	16fc9e92-cbc9-46ff-8312-a9c6491ca70b.jpg	multi_sided	Ship Enemy	The Hunt for the Dreadnaught	1	36d3f557-f437-437f-b2a2-193b4d77d362	13	The Hunt for the Dreadnaught	1		Elite. Corsair. Ship.	Archery 1 Per Player.		A	0	4		7	4					Archery 1 Per Player. Immune to player card effects. Cannot take more than 5 damage per player each round.*The Dreadnaught has global hit point value (15 hit points for each player among all groups).Forced: At the end of the round if the Dreadnaught has less than half of its starting hit points, flip it over.		{"immuneToPlayerCardEffects": true}
16fc9e92-cbc9-46ff-8312-a9c6491ca70b	Dreadnaught	16fc9e92-cbc9-46ff-8312-a9c6491ca70b.B.jpg	multi_sided	Ship Enemy	The Hunt for the Dreadnaught	1	36d3f557-f437-437f-b2a2-193b4d77d362	13	The Hunt for the Dreadnaught	1		Corsair. Ship. Damaged.	Massive.		B	0	3		5	3			99		Massive. Immune to player card effects. Cannot take more than 5 damage per player each round.*The Dreadnaught has a global hit point value of 15 per player among all groups.Forced: After the Dreadnaught flips, each player puts 1 set-aside unique Corsair enemy into play at random engaged with them.		{"immuneToPlayerCardEffects": true}
7e8ff46f-2d5a-49e3-bb97-15a3cbc254d6	Captain of the Haven	7e8ff46f-2d5a-49e3-bb97-15a3cbc254d6.jpg	encounter	Enemy	The Hunt for the Dreadnaught	1	36d3f557-f437-437f-b2a2-193b4d77d362	14	The Hunt for the Dreadnaught	1		Corsair. Pillager. Elite.	Pillage 8.			31	3		8	5	7		10		Immune to player card effects. Pillage 8.Engaged player cannot attack the Dreadnaught.Forced: At the end of the combat phase, if engaged player has no cards in their deck, that player is eliminated from the game.		{"immuneToPlayerCardEffects": true}
b78d0cf0-c3d3-4bd9-98c5-61d8a4485684	Commander of the Dreadnaught	b78d0cf0-c3d3-4bd9-98c5-61d8a4485684.jpg	encounter	Enemy	The Hunt for the Dreadnaught	1	36d3f557-f437-437f-b2a2-193b4d77d362	15	The Hunt for the Dreadnaught	1		Corsair. Elite.				39	5		5	2	9		10		Immune to player card effects.Engaged player cannot attack the Dreadnaught.Forced: After Commander of the Dreadnaught attacks you, the Dreadnaught attacks you.		{"immuneToPlayerCardEffects": true}
7e6fec55-9dd6-4fdc-96b5-4922aa095544	Descendant of Castamir	7e6fec55-9dd6-4fdc-96b5-4922aa095544.jpg	encounter	Enemy	The Hunt for the Dreadnaught	1	36d3f557-f437-437f-b2a2-193b4d77d362	16	The Hunt for the Dreadnaught	1		Corsair. Elite.				42	1		3	2	5		10		Immune to player card effects.Engaged player cannot attack the Dreadnaught.Forced: After Descendant of Castamir engages you, put the top 2 cards of the Corsair deck into play engaged with you and deal each of them 1 shadow card.		{"immuneToPlayerCardEffects": true}
d4de89b5-2e86-417a-baf1-81e7e852e5d4	Hydraken	d4de89b5-2e86-417a-baf1-81e7e852e5d4.jpg	encounter	Enemy	The Hunt for the Dreadnaught	1	36d3f557-f437-437f-b2a2-193b4d77d362	17	The Hunt for the Dreadnaught	1		Corsair. Elite.				41	4		4	4	6		10		Immune to player cards effects.Engaged player cannot attack the Dreadnaught.Forced: After Hydraken attacks, he makes an additional attack. Deal him 2 additional shadow cards for this attack and engaged player raises their threat by 4. (Limit once per round.)		{"immuneToPlayerCardEffects": true}
